CaptureSignal II -  INSA de Lyon - MATEIS / SGM - JF -  2007 -
Utilisateur: 

Description: 

N°	Date	Heure	Temps (s)	Voie 0 T éch(°C)	Voie 1 T Four(°C)	Voie 2 DL (1/10 mm)	Voie 3 	Voie 4 	Voie 5 	Voie 6 	Voie 7 	Voie 0 volts	Voie 1 volts	Voie 2 volts	Voie 3 volts	Voie 4 volts 	Voie 5 volts	Voie 6 volts	Voie 7 volts	Incident n°	Incident txt
759	30-09-2015	10:19:55	3790.00	480.4	482.4	0.164	0	0	0	0	0	-0.934108	-0.936629	0.163788	0.000000	0.000000	0.000000	0.000000	0.000000	0		
760	30-09-2015	10:20:00	3795.00	480.2	482.2	0.164	0	0	0	0	0	-0.933886	-0.936408	0.163692	0.000000	0.000000	0.000000	0.000000	0.000000	0		
761	30-09-2015	10:20:05	3800.00	479.9	482.0	0.164	0	0	0	0	0	-0.933572	-0.936133	0.163564	0.000000	0.000000	0.000000	0.000000	0.000000	0		
762	30-09-2015	10:20:10	3805.00	479.7	481.8	0.164	0	0	0	0	0	-0.933331	-0.935942	0.163511	0.000000	0.000000	0.000000	0.000000	0.000000	0		
763	30-09-2015	10:20:15	3810.00	479.5	481.7	0.163	0	0	0	0	0	-0.933057	-0.935703	0.163331	0.000000	0.000000	0.000000	0.000000	0.000000	0		
764	30-09-2015	10:20:20	3815.00	479.3	481.5	0.163	0	0	0	0	0	-0.932775	-0.935478	0.163244	0.000000	0.000000	0.000000	0.000000	0.000000	0		
765	30-09-2015	10:20:25	3820.00	479.1	481.2	0.163	0	0	0	0	0	-0.932545	-0.935196	0.163163	0.000000	0.000000	0.000000	0.000000	0.000000	0		
766	30-09-2015	10:20:30	3825.00	478.9	481.1	0.163	0	0	0	0	0	-0.932241	-0.934965	0.163020	0.000000	0.000000	0.000000	0.000000	0.000000	0		
767	30-09-2015	10:20:35	3830.00	478.7	480.9	0.163	0	0	0	0	0	-0.931993	-0.934738	0.163063	0.000000	0.000000	0.000000	0.000000	0.000000	0		
768	30-09-2015	10:20:40	3835.00	478.5	480.7	0.163	0	0	0	0	0	-0.931747	-0.934521	0.162801	0.000000	0.000000	0.000000	0.000000	0.000000	0		
769	30-09-2015	10:20:45	3840.00	478.3	480.5	0.163	0	0	0	0	0	-0.931490	-0.934272	0.162806	0.000000	0.000000	0.000000	0.000000	0.000000	0		
770	30-09-2015	10:20:50	3845.00	478.1	480.3	0.163	0	0	0	0	0	-0.931261	-0.933987	0.162693	0.000000	0.000000	0.000000	0.000000	0.000000	0		
771	30-09-2015	10:20:55	3850.00	477.9	480.1	0.163	0	0	0	0	0	-0.931021	-0.933759	0.162605	0.000000	0.000000	0.000000	0.000000	0.000000	0		
772	30-09-2015	10:21:00	3855.00	477.7	479.9	0.162	0	0	0	0	0	-0.930758	-0.933565	0.162399	0.000000	0.000000	0.000000	0.000000	0.000000	0		
773	30-09-2015	10:21:05	3860.00	477.5	479.7	0.162	0	0	0	0	0	-0.930514	-0.933318	0.162426	0.000000	0.000000	0.000000	0.000000	0.000000	0		
774	30-09-2015	10:21:10	3865.00	477.2	479.5	0.162	0	0	0	0	0	-0.930233	-0.933078	0.162319	0.000000	0.000000	0.000000	0.000000	0.000000	0		
775	30-09-2015	10:21:15	3870.00	477.0	479.3	0.162	0	0	0	0	0	-0.929975	-0.932827	0.162220	0.000000	0.000000	0.000000	0.000000	0.000000	0		
776	30-09-2015	10:21:20	3875.00	476.8	479.1	0.162	0	0	0	0	0	-0.929712	-0.932588	0.162236	0.000000	0.000000	0.000000	0.000000	0.000000	0		
777	30-09-2015	10:21:25	3880.00	476.6	479.0	0.162	0	0	0	0	0	-0.929429	-0.932362	0.162041	0.000000	0.000000	0.000000	0.000000	0.000000	0		
778	30-09-2015	10:21:30	3885.00	476.4	478.8	0.162	0	0	0	0	0	-0.929187	-0.932131	0.161890	0.000000	0.000000	0.000000	0.000000	0.000000	0		
779	30-09-2015	10:21:35	3890.00	476.2	478.6	0.162	0	0	0	0	0	-0.928900	-0.931876	0.161879	0.000000	0.000000	0.000000	0.000000	0.000000	0		
780	30-09-2015	10:21:40	3895.00	476.0	478.4	0.162	0	0	0	0	0	-0.928631	-0.931643	0.161856	0.000000	0.000000	0.000000	0.000000	0.000000	0		
781	30-09-2015	10:21:45	3900.00	475.8	478.2	0.162	0	0	0	0	0	-0.928375	-0.931420	0.161638	0.000000	0.000000	0.000000	0.000000	0.000000	0		
782	30-09-2015	10:21:50	3905.00	475.6	478.0	0.162	0	0	0	0	0	-0.928122	-0.931158	0.161597	0.000000	0.000000	0.000000	0.000000	0.000000	0		
783	30-09-2015	10:21:55	3910.00	475.3	477.8	0.162	0	0	0	0	0	-0.927817	-0.930913	0.161582	0.000000	0.000000	0.000000	0.000000	0.000000	0		
784	30-09-2015	10:22:00	3915.00	475.1	477.6	0.162	0	0	0	0	0	-0.927567	-0.930685	0.161585	0.000000	0.000000	0.000000	0.000000	0.000000	0		
785	30-09-2015	10:22:05	3920.00	474.9	477.4	0.161	0	0	0	0	0	-0.927307	-0.930436	0.161399	0.000000	0.000000	0.000000	0.000000	0.000000	0		
786	30-09-2015	10:22:10	3925.00	474.7	477.2	0.161	0	0	0	0	0	-0.927053	-0.930225	0.161324	0.000000	0.000000	0.000000	0.000000	0.000000	0		
787	30-09-2015	10:22:15	3930.00	474.5	477.1	0.161	0	0	0	0	0	-0.926822	-0.929995	0.161196	0.000000	0.000000	0.000000	0.000000	0.000000	0		
788	30-09-2015	10:22:20	3935.00	474.3	476.9	0.161	0	0	0	0	0	-0.926542	-0.929763	0.161159	0.000000	0.000000	0.000000	0.000000	0.000000	0		
789	30-09-2015	10:22:25	3940.00	474.1	476.7	0.161	0	0	0	0	0	-0.926318	-0.929534	0.161037	0.000000	0.000000	0.000000	0.000000	0.000000	0		
790	30-09-2015	10:22:30	3945.00	473.9	476.5	0.161	0	0	0	0	0	-0.926015	-0.929273	0.160862	0.000000	0.000000	0.000000	0.000000	0.000000	0		
791	30-09-2015	10:22:35	3950.00	473.7	476.3	0.161	0	0	0	0	0	-0.925774	-0.929035	0.160865	0.000000	0.000000	0.000000	0.000000	0.000000	0		
792	30-09-2015	10:22:40	3955.00	473.5	476.1	0.161	0	0	0	0	0	-0.925530	-0.928778	0.160720	0.000000	0.000000	0.000000	0.000000	0.000000	0		
793	30-09-2015	10:22:45	3960.00	473.3	475.9	0.161	0	0	0	0	0	-0.925269	-0.928506	0.160764	0.000000	0.000000	0.000000	0.000000	0.000000	0		
794	30-09-2015	10:22:50	3965.00	473.0	475.7	0.161	0	0	0	0	0	-0.924995	-0.928278	0.160610	0.000000	0.000000	0.000000	0.000000	0.000000	0		
795	30-09-2015	10:22:55	3970.00	472.8	475.5	0.161	0	0	0	0	0	-0.924716	-0.928048	0.160554	0.000000	0.000000	0.000000	0.000000	0.000000	0		
796	30-09-2015	10:23:00	3975.00	472.6	475.3	0.160	0	0	0	0	0	-0.924425	-0.927826	0.160428	0.000000	0.000000	0.000000	0.000000	0.000000	0		
797	30-09-2015	10:23:05	3980.00	472.4	475.1	0.160	0	0	0	0	0	-0.924184	-0.927571	0.160465	0.000000	0.000000	0.000000	0.000000	0.000000	0		
798	30-09-2015	10:23:10	3985.00	472.2	474.9	0.160	0	0	0	0	0	-0.923915	-0.927346	0.160284	0.000000	0.000000	0.000000	0.000000	0.000000	0		
799	30-09-2015	10:23:15	3990.00	472.0	474.7	0.160	0	0	0	0	0	-0.923683	-0.927077	0.160171	0.000000	0.000000	0.000000	0.000000	0.000000	0		
800	30-09-2015	10:23:20	3995.00	471.8	474.5	0.160	0	0	0	0	0	-0.923413	-0.926841	0.160104	0.000000	0.000000	0.000000	0.000000	0.000000	0		
801	30-09-2015	10:23:25	4000.00	471.6	474.3	0.160	0	0	0	0	0	-0.923162	-0.926630	0.160080	0.000000	0.000000	0.000000	0.000000	0.000000	0		
802	30-09-2015	10:23:30	4005.00	471.4	474.2	0.160	0	0	0	0	0	-0.922914	-0.926390	0.159882	0.000000	0.000000	0.000000	0.000000	0.000000	0		
803	30-09-2015	10:23:35	4010.00	471.1	474.0	0.160	0	0	0	0	0	-0.922643	-0.926148	0.159881	0.000000	0.000000	0.000000	0.000000	0.000000	0		
804	30-09-2015	10:23:40	4015.00	470.9	473.8	0.160	0	0	0	0	0	-0.922399	-0.925912	0.159684	0.000000	0.000000	0.000000	0.000000	0.000000	0		
805	30-09-2015	10:23:45	4020.00	470.8	473.6	0.160	0	0	0	0	0	-0.922195	-0.925664	0.159709	0.000000	0.000000	0.000000	0.000000	0.000000	0		
806	30-09-2015	10:23:50	4025.00	470.6	473.4	0.160	0	0	0	0	0	-0.921957	-0.925423	0.159582	0.000000	0.000000	0.000000	0.000000	0.000000	0		
807	30-09-2015	10:23:55	4030.00	470.4	473.2	0.160	0	0	0	0	0	-0.921677	-0.925213	0.159600	0.000000	0.000000	0.000000	0.000000	0.000000	0		
808	30-09-2015	10:24:00	4035.00	470.2	473.0	0.159	0	0	0	0	0	-0.921420	-0.924961	0.159423	0.000000	0.000000	0.000000	0.000000	0.000000	0		
809	30-09-2015	10:24:05	4040.00	470.0	472.8	0.159	0	0	0	0	0	-0.921172	-0.924755	0.159365	0.000000	0.000000	0.000000	0.000000	0.000000	0		
810	30-09-2015	10:24:10	4045.00	469.7	472.6	0.159	0	0	0	0	0	-0.920901	-0.924489	0.159296	0.000000	0.000000	0.000000	0.000000	0.000000	0		
811	30-09-2015	10:24:15	4050.00	469.6	472.4	0.159	0	0	0	0	0	-0.920666	-0.924225	0.159217	0.000000	0.000000	0.000000	0.000000	0.000000	0		
812	30-09-2015	10:24:20	4055.00	469.3	472.2	0.159	0	0	0	0	0	-0.920383	-0.924002	0.158972	0.000000	0.000000	0.000000	0.000000	0.000000	0		
813	30-09-2015	10:24:25	4060.00	469.1	472.0	0.159	0	0	0	0	0	-0.920144	-0.923762	0.159006	0.000000	0.000000	0.000000	0.000000	0.000000	0		
814	30-09-2015	10:24:30	4065.00	468.9	471.8	0.159	0	0	0	0	0	-0.919880	-0.923518	0.158853	0.000000	0.000000	0.000000	0.000000	0.000000	0		
815	30-09-2015	10:24:35	4070.00	468.7	471.7	0.159	0	0	0	0	0	-0.919600	-0.923303	0.158697	0.000000	0.000000	0.000000	0.000000	0.000000	0		
816	30-09-2015	10:24:40	4075.00	468.5	471.5	0.159	0	0	0	0	0	-0.919380	-0.923036	0.158775	0.000000	0.000000	0.000000	0.000000	0.000000	0		
817	30-09-2015	10:24:45	4080.00	468.3	471.3	0.159	0	0	0	0	0	-0.919106	-0.922816	0.158650	0.000000	0.000000	0.000000	0.000000	0.000000	0		
818	30-09-2015	10:24:50	4085.00	468.1	471.1	0.159	0	0	0	0	0	-0.918874	-0.922575	0.158588	0.000000	0.000000	0.000000	0.000000	0.000000	0		
819	30-09-2015	10:24:55	4090.00	467.9	470.9	0.158	0	0	0	0	0	-0.918640	-0.922354	0.158440	0.000000	0.000000	0.000000	0.000000	0.000000	0		
820	30-09-2015	10:25:00	4095.00	467.7	470.7	0.158	0	0	0	0	0	-0.918389	-0.922090	0.158372	0.000000	0.000000	0.000000	0.000000	0.000000	0		
821	30-09-2015	10:25:05	4100.00	467.5	470.5	0.158	0	0	0	0	0	-0.918115	-0.921858	0.158283	0.000000	0.000000	0.000000	0.000000	0.000000	0		
822	30-09-2015	10:25:10	4105.00	467.3	470.3	0.158	0	0	0	0	0	-0.917836	-0.921632	0.158163	0.000000	0.000000	0.000000	0.000000	0.000000	0		
823	30-09-2015	10:25:15	4110.00	467.1	470.1	0.158	0	0	0	0	0	-0.917568	-0.921362	0.158140	0.000000	0.000000	0.000000	0.000000	0.000000	0		
824	30-09-2015	10:25:20	4115.00	466.9	469.9	0.158	0	0	0	0	0	-0.917345	-0.921155	0.158026	0.000000	0.000000	0.000000	0.000000	0.000000	0		
825	30-09-2015	10:25:25	4120.00	466.7	469.8	0.158	0	0	0	0	0	-0.917116	-0.920928	0.157938	0.000000	0.000000	0.000000	0.000000	0.000000	0		
826	30-09-2015	10:25:30	4125.00	466.5	469.6	0.158	0	0	0	0	0	-0.916877	-0.920686	0.157831	0.000000	0.000000	0.000000	0.000000	0.000000	0		
827	30-09-2015	10:25:35	4130.00	466.3	469.4	0.158	0	0	0	0	0	-0.916635	-0.920487	0.157768	0.000000	0.000000	0.000000	0.000000	0.000000	0		
828	30-09-2015	10:25:40	4135.00	466.1	469.2	0.158	0	0	0	0	0	-0.916378	-0.920266	0.157668	0.000000	0.000000	0.000000	0.000000	0.000000	0		
829	30-09-2015	10:25:45	4140.00	465.9	469.0	0.158	0	0	0	0	0	-0.916116	-0.920001	0.157568	0.000000	0.000000	0.000000	0.000000	0.000000	0		
830	30-09-2015	10:25:50	4145.00	465.7	468.8	0.158	0	0	0	0	0	-0.915862	-0.919762	0.157512	0.000000	0.000000	0.000000	0.000000	0.000000	0		
831	30-09-2015	10:25:55	4150.00	465.5	468.6	0.157	0	0	0	0	0	-0.915596	-0.919527	0.157164	0.000000	0.000000	0.000000	0.000000	0.000000	0		
832	30-09-2015	10:26:00	4155.00	465.3	468.5	0.157	0	0	0	0	0	-0.915355	-0.919317	0.157185	0.000000	0.000000	0.000000	0.000000	0.000000	0		
833	30-09-2015	10:26:05	4160.00	465.1	468.3	0.157	0	0	0	0	0	-0.915093	-0.919079	0.157142	0.000000	0.000000	0.000000	0.000000	0.000000	0		
834	30-09-2015	10:26:10	4165.00	464.9	468.1	0.157	0	0	0	0	0	-0.914866	-0.918818	0.157013	0.000000	0.000000	0.000000	0.000000	0.000000	0		
835	30-09-2015	10:26:15	4170.00	464.7	467.9	0.157	0	0	0	0	0	-0.914638	-0.918575	0.157058	0.000000	0.000000	0.000000	0.000000	0.000000	0		
836	30-09-2015	10:26:20	4175.00	464.5	467.7	0.157	0	0	0	0	0	-0.914376	-0.918364	0.156922	0.000000	0.000000	0.000000	0.000000	0.000000	0		
837	30-09-2015	10:26:25	4180.00	464.3	467.5	0.157	0	0	0	0	0	-0.914090	-0.918115	0.156848	0.000000	0.000000	0.000000	0.000000	0.000000	0		
838	30-09-2015	10:26:30	4185.00	464.1	467.3	0.157	0	0	0	0	0	-0.913838	-0.917871	0.156879	0.000000	0.000000	0.000000	0.000000	0.000000	0		
839	30-09-2015	10:26:35	4190.00	463.8	467.1	0.157	0	0	0	0	0	-0.913544	-0.917648	0.156706	0.000000	0.000000	0.000000	0.000000	0.000000	0		
840	30-09-2015	10:26:40	4195.00	463.6	466.9	0.157	0	0	0	0	0	-0.913308	-0.917409	0.156675	0.000000	0.000000	0.000000	0.000000	0.000000	0		
841	30-09-2015	10:26:45	4200.00	463.4	466.7	0.157	0	0	0	0	0	-0.913063	-0.917170	0.156518	0.000000	0.000000	0.000000	0.000000	0.000000	0		
842	30-09-2015	10:26:50	4205.00	463.2	466.6	0.156	0	0	0	0	0	-0.912817	-0.916954	0.156431	0.000000	0.000000	0.000000	0.000000	0.000000	0		
843	30-09-2015	10:26:55	4210.00	463.0	466.4	0.156	0	0	0	0	0	-0.912519	-0.916694	0.156321	0.000000	0.000000	0.000000	0.000000	0.000000	0		
844	30-09-2015	10:27:00	4215.00	462.8	466.2	0.156	0	0	0	0	0	-0.912236	-0.916474	0.156115	0.000000	0.000000	0.000000	0.000000	0.000000	0		
845	30-09-2015	10:27:05	4220.00	462.6	466.0	0.156	0	0	0	0	0	-0.912037	-0.916228	0.156030	0.000000	0.000000	0.000000	0.000000	0.000000	0		
846	30-09-2015	10:27:10	4225.00	462.4	465.8	0.156	0	0	0	0	0	-0.911792	-0.915992	0.156155	0.000000	0.000000	0.000000	0.000000	0.000000	0		
847	30-09-2015	10:27:15	4230.00	462.2	465.6	0.156	0	0	0	0	0	-0.911546	-0.915759	0.156023	0.000000	0.000000	0.000000	0.000000	0.000000	0		
848	30-09-2015	10:27:20	4235.00	462.0	465.4	0.156	0	0	0	0	0	-0.911301	-0.915544	0.155987	0.000000	0.000000	0.000000	0.000000	0.000000	0		
849	30-09-2015	10:27:25	4240.00	461.8	465.2	0.156	0	0	0	0	0	-0.911073	-0.915268	0.155947	0.000000	0.000000	0.000000	0.000000	0.000000	0		
850	30-09-2015	10:27:30	4245.00	461.6	465.0	0.156	0	0	0	0	0	-0.910808	-0.915039	0.155953	0.000000	0.000000	0.000000	0.000000	0.000000	0		
851	30-09-2015	10:27:35	4250.00	461.4	464.8	0.156	0	0	0	0	0	-0.910584	-0.914786	0.155822	0.000000	0.000000	0.000000	0.000000	0.000000	0		
852	30-09-2015	10:27:40	4255.00	461.2	464.6	0.156	0	0	0	0	0	-0.910326	-0.914571	0.155746	0.000000	0.000000	0.000000	0.000000	0.000000	0		
853	30-09-2015	10:27:45	4260.00	461.1	464.5	0.155	0	0	0	0	0	-0.910101	-0.914339	0.155445	0.000000	0.000000	0.000000	0.000000	0.000000	0		
854	30-09-2015	10:27:50	4265.00	460.9	464.3	0.155	0	0	0	0	0	-0.909852	-0.914126	0.155423	0.000000	0.000000	0.000000	0.000000	0.000000	0		
855	30-09-2015	10:27:55	4270.00	460.7	464.1	0.155	0	0	0	0	0	-0.909613	-0.913870	0.155386	0.000000	0.000000	0.000000	0.000000	0.000000	0		
856	30-09-2015	10:28:00	4275.00	460.5	463.9	0.155	0	0	0	0	0	-0.909371	-0.913630	0.155271	0.000000	0.000000	0.000000	0.000000	0.000000	0		
857	30-09-2015	10:28:05	4280.00	460.3	463.7	0.155	0	0	0	0	0	-0.909158	-0.913387	0.155343	0.000000	0.000000	0.000000	0.000000	0.000000	0		
858	30-09-2015	10:28:10	4285.00	460.1	463.5	0.155	0	0	0	0	0	-0.908870	-0.913153	0.155122	0.000000	0.000000	0.000000	0.000000	0.000000	0		
859	30-09-2015	10:28:15	4290.00	459.9	463.3	0.155	0	0	0	0	0	-0.908624	-0.912892	0.154929	0.000000	0.000000	0.000000	0.000000	0.000000	0		
860	30-09-2015	10:28:20	4295.00	459.7	463.1	0.155	0	0	0	0	0	-0.908413	-0.912669	0.154856	0.000000	0.000000	0.000000	0.000000	0.000000	0		
861	30-09-2015	10:28:25	4300.00	459.5	462.9	0.155	0	0	0	0	0	-0.908147	-0.912449	0.154823	0.000000	0.000000	0.000000	0.000000	0.000000	0		
862	30-09-2015	10:28:30	4305.00	459.3	462.8	0.155	0	0	0	0	0	-0.907865	-0.912228	0.154652	0.000000	0.000000	0.000000	0.000000	0.000000	0		
863	30-09-2015	10:28:35	4310.00	459.0	462.6	0.155	0	0	0	0	0	-0.907604	-0.911965	0.154605	0.000000	0.000000	0.000000	0.000000	0.000000	0		
864	30-09-2015	10:28:40	4315.00	458.8	462.4	0.155	0	0	0	0	0	-0.907351	-0.911733	0.154618	0.000000	0.000000	0.000000	0.000000	0.000000	0		
865	30-09-2015	10:28:45	4320.00	458.6	462.2	0.154	0	0	0	0	0	-0.907095	-0.911518	0.154367	0.000000	0.000000	0.000000	0.000000	0.000000	0		
866	30-09-2015	10:28:50	4325.00	458.5	462.0	0.154	0	0	0	0	0	-0.906868	-0.911275	0.154358	0.000000	0.000000	0.000000	0.000000	0.000000	0		
867	30-09-2015	10:28:55	4330.00	458.2	461.8	0.154	0	0	0	0	0	-0.906594	-0.911043	0.154295	0.000000	0.000000	0.000000	0.000000	0.000000	0		
868	30-09-2015	10:29:00	4335.00	458.0	461.6	0.154	0	0	0	0	0	-0.906352	-0.910812	0.154202	0.000000	0.000000	0.000000	0.000000	0.000000	0		
869	30-09-2015	10:29:05	4340.00	457.8	461.4	0.154	0	0	0	0	0	-0.906090	-0.910584	0.154126	0.000000	0.000000	0.000000	0.000000	0.000000	0		
870	30-09-2015	10:29:10	4345.00	457.7	461.3	0.154	0	0	0	0	0	-0.905878	-0.910374	0.154041	0.000000	0.000000	0.000000	0.000000	0.000000	0		
871	30-09-2015	10:29:15	4350.00	457.4	461.1	0.154	0	0	0	0	0	-0.905609	-0.910103	0.153877	0.000000	0.000000	0.000000	0.000000	0.000000	0		
872	30-09-2015	10:29:20	4355.00	457.2	460.9	0.154	0	0	0	0	0	-0.905356	-0.909875	0.153782	0.000000	0.000000	0.000000	0.000000	0.000000	0		
873	30-09-2015	10:29:25	4360.00	457.0	460.7	0.154	0	0	0	0	0	-0.905074	-0.909644	0.153644	0.000000	0.000000	0.000000	0.000000	0.000000	0		
874	30-09-2015	10:29:30	4365.00	456.9	460.5	0.154	0	0	0	0	0	-0.904877	-0.909374	0.153695	0.000000	0.000000	0.000000	0.000000	0.000000	0		
875	30-09-2015	10:29:35	4370.00	456.7	460.3	0.154	0	0	0	0	0	-0.904636	-0.909181	0.153552	0.000000	0.000000	0.000000	0.000000	0.000000	0		
876	30-09-2015	10:29:40	4375.00	456.5	460.1	0.153	0	0	0	0	0	-0.904403	-0.908906	0.153311	0.000000	0.000000	0.000000	0.000000	0.000000	0		
877	30-09-2015	10:29:45	4380.00	456.3	459.9	0.153	0	0	0	0	0	-0.904132	-0.908718	0.153336	0.000000	0.000000	0.000000	0.000000	0.000000	0		
878	30-09-2015	10:29:50	4385.00	456.1	459.7	0.153	0	0	0	0	0	-0.903911	-0.908453	0.153284	0.000000	0.000000	0.000000	0.000000	0.000000	0		
879	30-09-2015	10:29:55	4390.00	455.8	459.6	0.153	0	0	0	0	0	-0.903623	-0.908230	0.153058	0.000000	0.000000	0.000000	0.000000	0.000000	0		
880	30-09-2015	10:30:00	4395.00	455.7	459.4	0.153	0	0	0	0	0	-0.903389	-0.907982	0.153150	0.000000	0.000000	0.000000	0.000000	0.000000	0		
881	30-09-2015	10:30:05	4400.00	455.5	459.2	0.153	0	0	0	0	0	-0.903140	-0.907758	0.152958	0.000000	0.000000	0.000000	0.000000	0.000000	0		
882	30-09-2015	10:30:10	4405.00	455.3	459.0	0.153	0	0	0	0	0	-0.902908	-0.907518	0.152938	0.000000	0.000000	0.000000	0.000000	0.000000	0		
883	30-09-2015	10:30:15	4410.00	455.1	458.8	0.153	0	0	0	0	0	-0.902666	-0.907321	0.152779	0.000000	0.000000	0.000000	0.000000	0.000000	0		
884	30-09-2015	10:30:20	4415.00	454.9	458.6	0.153	0	0	0	0	0	-0.902410	-0.907073	0.152752	0.000000	0.000000	0.000000	0.000000	0.000000	0		
885	30-09-2015	10:30:25	4420.00	454.7	458.4	0.153	0	0	0	0	0	-0.902164	-0.906844	0.152602	0.000000	0.000000	0.000000	0.000000	0.000000	0		
886	30-09-2015	10:30:30	4425.00	454.5	458.3	0.153	0	0	0	0	0	-0.901916	-0.906619	0.152547	0.000000	0.000000	0.000000	0.000000	0.000000	0		
887	30-09-2015	10:30:35	4430.00	454.3	458.1	0.152	0	0	0	0	0	-0.901640	-0.906413	0.152445	0.000000	0.000000	0.000000	0.000000	0.000000	0		
888	30-09-2015	10:30:40	4435.00	454.1	457.9	0.152	0	0	0	0	0	-0.901432	-0.906146	0.152328	0.000000	0.000000	0.000000	0.000000	0.000000	0		
889	30-09-2015	10:30:45	4440.00	453.9	457.7	0.152	0	0	0	0	0	-0.901185	-0.905927	0.152339	0.000000	0.000000	0.000000	0.000000	0.000000	0		
890	30-09-2015	10:30:50	4445.00	453.7	457.5	0.152	0	0	0	0	0	-0.900959	-0.905712	0.152279	0.000000	0.000000	0.000000	0.000000	0.000000	0		
891	30-09-2015	10:30:55	4450.00	453.5	457.3	0.152	0	0	0	0	0	-0.900712	-0.905470	0.152051	0.000000	0.000000	0.000000	0.000000	0.000000	0		
892	30-09-2015	10:31:00	4455.00	453.3	457.2	0.152	0	0	0	0	0	-0.900473	-0.905246	0.152047	0.000000	0.000000	0.000000	0.000000	0.000000	0		
893	30-09-2015	10:31:05	4460.00	453.1	457.0	0.152	0	0	0	0	0	-0.900240	-0.905009	0.151964	0.000000	0.000000	0.000000	0.000000	0.000000	0		
894	30-09-2015	10:31:10	4465.00	452.9	456.8	0.152	0	0	0	0	0	-0.900016	-0.904770	0.151798	0.000000	0.000000	0.000000	0.000000	0.000000	0		
895	30-09-2015	10:31:15	4470.00	452.7	456.6	0.152	0	0	0	0	0	-0.899762	-0.904538	0.151797	0.000000	0.000000	0.000000	0.000000	0.000000	0		
896	30-09-2015	10:31:20	4475.00	452.6	456.4	0.152	0	0	0	0	0	-0.899560	-0.904306	0.151804	0.000000	0.000000	0.000000	0.000000	0.000000	0		
897	30-09-2015	10:31:25	4480.00	452.4	456.2	0.152	0	0	0	0	0	-0.899319	-0.904072	0.151559	0.000000	0.000000	0.000000	0.000000	0.000000	0		
898	30-09-2015	10:31:30	4485.00	452.2	456.0	0.152	0	0	0	0	0	-0.899058	-0.903831	0.151524	0.000000	0.000000	0.000000	0.000000	0.000000	0		
899	30-09-2015	10:31:35	4490.00	452.0	455.8	0.151	0	0	0	0	0	-0.898854	-0.903595	0.151479	0.000000	0.000000	0.000000	0.000000	0.000000	0		
900	30-09-2015	10:31:40	4495.00	451.8	455.6	0.151	0	0	0	0	0	-0.898608	-0.903353	0.151338	0.000000	0.000000	0.000000	0.000000	0.000000	0		
901	30-09-2015	10:31:45	4500.00	451.6	455.5	0.151	0	0	0	0	0	-0.898373	-0.903158	0.151279	0.000000	0.000000	0.000000	0.000000	0.000000	0		
902	30-09-2015	10:31:50	4505.00	451.5	455.3	0.151	0	0	0	0	0	-0.898153	-0.902932	0.151162	0.000000	0.000000	0.000000	0.000000	0.000000	0		
903	30-09-2015	10:31:55	4510.00	451.3	455.1	0.151	0	0	0	0	0	-0.897932	-0.902677	0.151259	0.000000	0.000000	0.000000	0.000000	0.000000	0		
904	30-09-2015	10:32:00	4515.00	451.1	454.9	0.151	0	0	0	0	0	-0.897701	-0.902483	0.151042	0.000000	0.000000	0.000000	0.000000	0.000000	0		
905	30-09-2015	10:32:05	4520.00	450.9	454.7	0.151	0	0	0	0	0	-0.897446	-0.902203	0.151017	0.000000	0.000000	0.000000	0.000000	0.000000	0		
906	30-09-2015	10:32:10	4525.00	450.7	454.5	0.151	0	0	0	0	0	-0.897172	-0.902004	0.150863	0.000000	0.000000	0.000000	0.000000	0.000000	0		
907	30-09-2015	10:32:15	4530.00	450.5	454.4	0.151	0	0	0	0	0	-0.896962	-0.901776	0.150728	0.000000	0.000000	0.000000	0.000000	0.000000	0		
908	30-09-2015	10:32:20	4535.00	450.3	454.2	0.151	0	0	0	0	0	-0.896720	-0.901536	0.150728	0.000000	0.000000	0.000000	0.000000	0.000000	0		
909	30-09-2015	10:32:25	4540.00	450.1	454.0	0.151	0	0	0	0	0	-0.896506	-0.901308	0.150595	0.000000	0.000000	0.000000	0.000000	0.000000	0		
910	30-09-2015	10:32:30	4545.00	449.9	453.8	0.150	0	0	0	0	0	-0.896268	-0.901071	0.150443	0.000000	0.000000	0.000000	0.000000	0.000000	0		
911	30-09-2015	10:32:35	4550.00	449.7	453.6	0.150	0	0	0	0	0	-0.896027	-0.900858	0.150448	0.000000	0.000000	0.000000	0.000000	0.000000	0		
912	30-09-2015	10:32:40	4555.00	449.5	453.4	0.150	0	0	0	0	0	-0.895777	-0.900637	0.150399	0.000000	0.000000	0.000000	0.000000	0.000000	0		
913	30-09-2015	10:32:45	4560.00	449.4	453.2	0.150	0	0	0	0	0	-0.895559	-0.900370	0.150288	0.000000	0.000000	0.000000	0.000000	0.000000	0		
914	30-09-2015	10:32:50	4565.00	449.1	453.1	0.150	0	0	0	0	0	-0.895287	-0.900159	0.150160	0.000000	0.000000	0.000000	0.000000	0.000000	0		
915	30-09-2015	10:32:55	4570.00	449.0	452.9	0.150	0	0	0	0	0	-0.895114	-0.899926	0.150224	0.000000	0.000000	0.000000	0.000000	0.000000	0		
916	30-09-2015	10:33:00	4575.00	448.8	452.7	0.150	0	0	0	0	0	-0.894836	-0.899745	0.150119	0.000000	0.000000	0.000000	0.000000	0.000000	0		
